id,name,address,latitude,longitude,rating,second_word,types,description
6422,Dream Garden,,26.50230281,87.29908073,0.0,, Scenic View,"Dream Garden, located in Biratnagar, Nepal, is a picturesque botanical garden and recreational space that offers a serene retreat from the hustle and bustle of the city. This tranquil oasis is a popular destination for locals and tourists seeking to reconnect with nature and enjoy moments of relaxation.The garden features lush greenery, vibrant flowers, and well-maintained pathways, creating a peaceful ambiance for visitors to explore and unwind. Tall trees provide shade and shelter, making it an ideal spot for leisurely walks, picnics, and outdoor gatherings with family and friends.Dream Garden also boasts a diverse collection of plant species, including exotic flowers, ornamental plants, and native vegetation, making it a haven for nature enthusiasts and photographers alike. Visitors can marvel at the beauty of the flora and fauna while immersing themselves in the tranquility of the surroundings."
6423,International Meditation Center Hall,,27.49034019,83.28030316,0.0,, Tourist Attraction,"The International Buddhist Hall and Meditation Centre is said to be a state-of-the-art facility, one that can host spiritual conferences, meetings, and meditation programmes, among others. It can host as many as 5,000 people. It has heating and cooling technology, sensor doors, a mosaic floor and speech translation facilities in 16 different languages. The umbrella-style roof was supposed to be made with soundproof and waterproof."
6424,Iskcon Chitwan,,27.69953103,84.45198895,0.0,, Religious Site,"ISKCON Chitwan refers to the International Society for Krishna Consciousness (ISKCON) temple located in Chitwan, Nepal. It is a branch of the global ISKCON organization, which follows the teachings of Bhaktivedanta Swami Prabhupada and promotes the practice of bhakti yoga, focusing on devotion to Lord Krishna. The ISKCON Chitwan temple serves as a center for spiritual activities such as kirtan (devotional singing), lectures, deity worship, and distribution of prasad (sanctified food). It also engages in various community welfare programs and cultural events to promote the teachings of Krishna consciousness in the region."
6425,Narayani River Bank Buddha Statue,,27.70034144,84.42350389,0.0,, Monument,"The Narayani Riverbank Buddha Statue is a prominent landmark located along the banks of the Narayani River in Chitwan, Nepal. This impressive statue depicts Lord Buddha in a serene meditative posture, symbolizing peace and enlightenment. Set against the backdrop of the river and surrounded by natural beauty, the statue serves as a spiritual focal point and a place for contemplation and reflection for locals and visitors alike. It stands as a testament to Nepal s rich Buddhist heritage and attracts pilgrims and tourists seeking spiritual solace and cultural immersion."
6426,Maula Kalika temple,,27.72767081,84.408854,0.0,, Religious Site,"The Maula Kalika temple ( Maulakalika Mandir) is situated on the hilltop, around a kilometer north of the East-West Highway in Gaindakot Municipality, ward numebr 1 of Nawalparasi district lying in the lap of the Narayani River in the mid-part of Nepal. Maula Kalika temple locally called danda kalika is located in the premises of holy religious site Devghat Dham. It is a famous religious pilgrimage and tourist site of the Nawalparasi district of Nepal.

Situated on the hilltop amidst dense green forest, it is gaining recognition as a spiritual Centrex as well as a holy place for fulfilling the wishes expressed by devotees and worshipers before the Goddess. Devotees throng the temple every morning to offer worships and prayers to the Goddess who is believed to materialize people s longings."
6427,Pashupatinath Temple,,27.71051165,85.34881236,0.0,, Religious Site,"Pashupatinath Temple (Nepali: ???? ????????? ??????) is a Hindu temple dedicated to Lord Pashupati, and is located in Kathmandu, Nepal near the Bagmati River. This is currently the largest temple in the world as well as one of the Oldest Temple"
6428,Swoyambhu Mahachaitya Nuwakot,,27.91749211,85.16829802,0.0,, Religious Site,"Swoyambhu Mahachaitya, also known as Swoyambhu Stupa, is a significant Buddhist monument located in Nuwakot, Nepal. The stupa holds religious and cultural importance and is believed to date back to ancient times. Swoyambhu is often regarded as one of the oldest and holiest Buddhist stupas in Nepal. It is situated atop a hill, offering panoramic views of the surrounding landscape. The stupa is adorned with traditional Buddhist symbols and sculptures, and it serves as a place of worship and meditation for Buddhist devotees. Pilgrims and tourists visit Swoyambhu Mahachaitya to pay the4ir respects, circumambulate the stupa, and soak in its spiritual ambiance. Its historical significance and architectural beauty make it a notable attraction in Nuwakot and a testament to Nepal s rich Buddhist heritage."
6429,Bandevi Mandir,,27.85705884,85.03561048,0.0,, Religious Site,"Bandevi Temple is a sacred Hindu shrine located in Nuwakot, Nepal. Dedicated to Goddess Bandevi, the temple holds significant religious importance among locals and pilgrims alike. The deity is revered as a protector and bestower of blessings upon devotees. The temple s architecture reflects traditional Nepali design, featuring intricate wood carvings and pagoda-style roofs. Situated amidst scenic surroundings, the temple offers a serene ambiance for worshippers and visitors. Devotees often visit the temple to offer prayers, seek blessings, and participate in religious ceremonies. Bandevi Temple serves as a cultural and spiritual hub in Nuwakot, contributing to the religious heritage of the region."
6430,Skywalk Tower,,27.70824242,85.3188883,0.0,, Tourist Attraction,"At Skywalk Nepal, we are redefining the very essence of event spaces, proudly introducing Nepal s first-ever Skywalk. Our towering marvel stands tall at 256 feet, offering a mesmerizing fusion of breathtaking views and world-class amenities. Nestled amidst the scenic beauty of the valley, Skywalk Nepal provides an exceptional event experience that combines awe-inspiring panoramas with state-of-the-art facilities.Skywalk Nepal is more than just a venue; it s a vision brought to life by our parent company, Wonders Nepal. Over five years in the making, this endeavor emerged as a public space aimed at uniting communities and creating unforgettable memories. Our mission is to offer a dynamic hub for diverse entertainment, networking, and cultural experiences, captivating both locals and tourists.Panoramic Views: Perched at 256 feet, our vantage point offers stunning panoramic views of mountains, valleys, and natural landscapes. The breathtaking scenery serves as an enchanting backdrop for events that leave guests awe-struck.Embark on a heart-pounding adventure with our glass-bottomed skywalk. Walk on air as you marvel at majestic views above and below, creating unforgettable moments."
6431,Harisiddhi Bhawani Mandir,,27.63697911,85.34041286,0.0,, Religious Site,"In Lalitpur Metropolitan City Ward No. 28, is a temple of Sri Harasiddhi Bhavani Trishakti Devi in a place called Harisiddhi. Harisiddhi was also called Jatal or Jala. This temple is located in the middle of Jatal (Harisidshi) settlement. Sri Harasiddhi Bhavani is seated on the first floor of the Harasiddhi Temple built in the style of a four-storey pagoda. Inside the temple, there are no idols of the goddess, only kalashes are installed. These Kalashes are worshiped as Shri Harasiddhi Bhavani Trishakti Devi. Among those kalashes, the seed head i.e., is the  mother goddess Harasiddhi , while the right kalash is worshiped as Bhairava and the right kalash is worshiped as Kumari."
6432,National Botanical Garden,,27.59693218,85.38014291,0.0,, Natural Landmark,"The national botanical garden is located at the base of Phulchowki hill, covering an area of 82 hectares and is surrounded by beautiful evergreen natural forests. Various indigenous plants such as ornamental plants, rock plants, rose cultivars, trees and shrubs, lilies, ferns, medicinal plants and native flora, aquatics, cacti, orchids are housed here for display."
