1161,Dream World Amusement Pvt. Ltd.,"Dream World Amusement Pvt. Ltd. is a well-known location, located at Ghumaune Tol, chanadaraagairaii 7, naepaala. It offers a variety of experiences for visitors. Dream World Amusement Pvt. Ltd. is a well-known location, located at Ghumaune Tol, chanadaraagairaii 7, naepaala. It offers a variety of experiences for visitors. Dream World Amusement Pvt. Ltd. is a well-known location, located at Ghumaune Tol, chanadaraagairaii 7, naepaala. It offers a variety of experiences for visitors. Dream World Amusement Pvt. Ltd. is a well-known location, located at Ghumaune Tol, chanadaraagairaii 7, naepaala. It offers a variety of experiences for visitors. Dream World Amusement Pvt. Ltd. is a well-known location, located at Ghumaune Tol, chanadaraagairaii 7, naepaala. It offers a variety of experiences for visitors. Dream World Amusement Pvt. Ltd. is a well-known location, located at Ghumaune Tol, chanadaraagairaii 7, naepaala. It offers a variety of experiences for visitors. Dream World Amusement Pvt. Ltd. is a well-known location, located at Ghumaune Tol, chanadaraagairaii 7, naepaala. It offers a variety of experiences for visitors. Very wonderful place to spend quality time with our family ðŸ’– Very nice place I know this place"
1162,Dristi,"Dristi is a well-known location, located at M28G+86F, manaanga gaawaisa 33500, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
1163,Duda,"Duda is a well-known location, located at 2JMJ+MQC, takalaaka 33400, naepaala. It is known for being a  hike. It offers a variety of experiences for visitors."
1164,Dudamukh Baghkhor Park,"Dudamukh Baghkhor Park is a well-known location, located at MG75+M2H, naalaa ugarachanadaii 45200, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
1165,Dudh Pokhari daudha paokharaii,"Dudh Pokhari daudha paokharaii is a well-known location, located at F766+RJ, chaamae, naepaala. It is known for being a  historic_site. It offers a variety of experiences for visitors."
1166,Dudh daha,"Dudh daha is a well-known location, located at M5GR+QCR, daaramaa 21000, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
1167,Dudhauli park,"Dudhauli park is a well-known location, located at X7FR+G54, daudhaaulaii 45900, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
1168,Dudhkoshi Chhirdi Motorable Bridge,"Dudhkoshi Chhirdi Motorable Bridge is a well-known location, located at HMVG+PM, taakasainadau 56000, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
1169,Dudhkunda Adventure Treks,"Dudhkunda Adventure Treks is a well-known location, located at P9P6+66F, kaathamaadaauà¤ 44600, naepaala. It is known for being a  trek. It offers a variety of experiences for visitors."
1170,Dudhpokhari gaupalika lamjung,"Dudhpokhari gaupalika lamjung is a well-known location, located at 7J6C+226, daudha paokharaii 33600, naepaala. It is known for being a  mosque. It offers a variety of experiences for visitors."
1171,Dudiley Tol,"Dudiley Tol is a well-known location, located at 9RH7+376, raakhaa baangadaela 56200, naepaala. It is known for being a  museum. It offers a variety of experiences for visitors."
1172,Dugahiti,"Dugahiti is a well-known location, located at PFH7+RG3, shangakharaapaura 44600, naepaala. It is known for being a  historic_site. It offers a variety of experiences for visitors."
1173,Dugure Ground,"park, point_of_interest, establishment Dugure Ground is a public space in Bhaktapur where local events and sports activities are frequently held. It is a central gathering spot for the local community."
1174,Duhabi (dauhawaii) Saptari,"Duhabi (dauhawaii) Saptari is a well-known location, located at DUHABI 56400, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
1175,Duhabi suspension bridge,"Duhabi suspension bridge is a well-known location, located at H7PQ+JMC, saisawanaiwadaharaa 56707, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
1176,Dulal Gaun Namuna Pratikshyalaya,"Dulal Gaun Namuna Pratikshyalaya is a well-known location, located at RHP3+583, maelamachaii, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
1177,Dullu Museum,"Dullu Museum is a well-known location, located at VJF5+8CP, Unnamed Road, daulalau 21600, naepaala. It is known for being a  museum. It offers a variety of experiences for visitors."
1178,"Dumping side of Deumai Municipality, Ilam","Dumping side of Deumai Municipality, Ilam is a well-known location, located at WRGJ+HM, daeumaaii 57300, naepaala. It is known for being a  historic_site. It offers a variety of experiences for visitors."
1179,Dumraha Duhabi 10,"Dumraha Duhabi 10 is a well-known location, located at H7C2+8PM, saimaraiyaa 56707, naepaala. It is known for being a  historic_site. It offers a variety of experiences for visitors."
1180,Dumsheree Gorkha,"Dumsheree Gorkha is a well-known location, located at 2JHF+4PX, Gorkha 34000, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors."
1181,Dunai,"Dunai is a well-known location, located at XV2V+VHJ, daunaai 21400, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
1182,Duner Temple Vatagau,"Duner Temple Vatagau is a well-known location, located at Bajhang, chhanna bhatgau word no 5, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
1183,Duniya Danda Green Park,"Duniya Danda Green Park is a well-known location, located at M827+3QP, Lalitpur 44700, Nepal. It is a popular tourist destination. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Duniya Danda Green Park is a well-known location, located at M827+3QP, Lalitpur 44700, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Duniya Danda Green Park is a well-known location, located at M827+3QP, Lalitpur 44700, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Duniya Danda Green Park is a well-known location, located at M827+3QP, Lalitpur 44700, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Duniya Danda Green Park is a well-known location, located at M827+3QP, Lalitpur 44700, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Duniya Danda Green Park is a well-known location, located at M827+3QP, Lalitpur 44700, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Duniya Danda Green Park is a well-known location, located at M827+3QP, Lalitpur 44700, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Duniya Danda Green Park is a well-known location, located at M827+3QP, Lalitpur 44700, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Stumbled upon this place randomly one day, and my dog quickly made friends with other stray and domesticated dogs roaming around. The atmosphere is friendly, and the locals and fellow walkers are approachable. However, I did notice some cigarette butts and alcohol bottles scattered around, which makes me think the seating area at the top might be a popular spot for late-night intoxication.
The real surprise? Burned clothes hanging from trees! Not sure if itâ€™s some secret witchcraft gathering or just people beingâ€¦ creative. Either way, itâ€™s a little spooky. So yeah, maybe not the best idea to wander here alone at night

The parkâ€™s main entrance is currently closed for nearby construction, but if youâ€™re feeling adventurous, there are still hidden paths to explore. Bonus: Fewer people means more peace, so itâ€™s all yours! The place is really good for a good walk to freshen up. A view from Greenery park is amazing . good pales ðŸ‘ŒðŸ‘Œ â€¦ Better for morning meditation Amazing views Nature The sunset......"
1184,Dupcheshwor Mahadev Mandir,"Religious Site Dupcheshwor Mahadev Mandir is a renowned Hindu temple located in Nepal, specifically in the Nuwakot district. The temple is dedicated to Lord Shiva, one of the principal deities in Hinduism. Situated on a hilltop, the temple offers stunning panoramic views of the surrounding landscape. It is believed to hold great religious significance among devotees, attracting pilgrims from various parts of Nepal and beyond. The architecture of the temple reflects traditional Nepali craftsmanship, characterized by intricate wood carvings and pagoda-style structures. Devotees visit the temple to seek blessings, perform rituals, and participate in religious ceremonies, especially during auspicious occasions such as Mahashivratri. Dupcheshwor Mahadev Mandir stands as a symbol of spiritual reverence and cultural heritage in the region."
1185,Durbar Adventure Zipline Resort,"Durbar Adventure Zipline Resort is a well-known location, located at W565+6R8, baidaura 44900, naepaala. It is known for being a  hike. It offers a variety of experiences for visitors."
1186,Durbar Devisthan (Gulmi Durbar),"Durbar Devisthan (Gulmi Durbar) is a well-known location, located at 272P+CPJ, darabaara daewaisathaana 32600, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
1187,Durga Mandir Kalyanpur,"Durga Mandir Kalyanpur is a well-known location, located at Q665+M6V, Kalyanpur 56500, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
1188,Durga Mandir Rangeli,"Durga Mandir Rangeli is a well-known location, located at FF6R+X7R, rangagaelaii 56600, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
1189,"Durga Mandir, Laxmipur, Balara-3, Sarlahi, Nepal","Durga Mandir, Laxmipur, Balara-3, Sarlahi, Nepal is a well-known location, located at Q96C+WC6, Unnamed Road, balaaraa 45800, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
1190,Durga Temple,"Religious Site There is a temple of Goddess Durga on the north side of Nayabazar. In front of the temple of Goddess Durga, there is a huge statue of Lord Ganesha. The temples of Durga and Ganesha are sacred places for the residents of the Nayabazar area, which has more than 150 households. From daily worship to special festivals, these temple areas are full of devotees."
1191,Durga bhawani mandir,"Durga bhawani mandir is a well-known location, located at 8C66+HGF, Tara khola 4, baagalaunga 33300, naepaala. It is known for being a  mosque. It offers a variety of experiences for visitors."
1192,"Durga mandir (Temple), Lalbandi ,Sarlahi","Durga mandir (Temple), Lalbandi ,Sarlahi is a well-known location, located at 3J3J+69M Durga mandir, laalabanadaii 45801, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
1193,Durga mandir bichpatti,"Durga mandir bichpatti is a well-known location, located at R94C+W9R, daekhatabhaulaii 10400, naepaala. It is known for being a  museum. It offers a variety of experiences for visitors."
1194,Durgapur Jhapa,"Durgapur Jhapa is a well-known location, located at JWMF+VMQ, kanakaaii 57200, naepaala. This place has historical significance. It offers a variety of experiences for visitors. Durgapur Jhapa is a well-known location, located at JWMF+VMQ, kanakaaii 57200, naepaala. It offers a variety of experiences for visitors. Durgapur Jhapa is a well-known location, located at JWMF+VMQ, kanakaaii 57200, naepaala. It offers a variety of experiences for visitors. Durgapur Jhapa is a well-known location, located at JWMF+VMQ, kanakaaii 57200, naepaala. It offers a variety of experiences for visitors. Durgapur Jhapa is a well-known location, located at JWMF+VMQ, kanakaaii 57200, naepaala. It offers a variety of experiences for visitors. Durgapur Jhapa is a well-known location, located at JWMF+VMQ, kanakaaii 57200, naepaala. It offers a variety of experiences for visitors. Durgapur Jhapa is a well-known location, located at JWMF+VMQ, kanakaaii 57200, naepaala. It offers a variety of experiences for visitors. Durgapur Jhapa is a well-known location, located at JWMF+VMQ, kanakaaii 57200, naepaala. It offers a variety of experiences for visitors. Good historical places. Religious places love to visit â¤ï¸ Very lovely place Not so bad Devotional place Nice Add Devkadev Mahadev"
